id,handle,nexternal_id,internal_memo,author,price,related_ids
11142110858,bju-press-spanish-1-tests-answer-key,1022,Old data from V-Cart System: Web Special $6.5 Clearance $6.5 Old Promo Pages: Notes from V-Cart system: ,,11.39,"11142110346,11142110666,11142110090"
11142111306,bju-press-spanish-2-audio-cds-2nd-edition,1023,Old data from V-Cart System: Web Special $63 Clearance $63 Old Promo Pages: Notes from V-Cart system: ,,91.39,"11142112074,11142112202,11142111562"
11142112202,bju-press-spanish-2-teachers-edition-2nd-edition,1024,Old data from V-Cart System: Web Special $43.5 Clearance $43.5 Old Promo Pages: Notes from V-Cart system: ,,63.06,"11142112074,11142111562,11142111818"
11142112074,bju-press-spanish-2-student-text-2nd-edition,1025,Old data from V-Cart System: Web Special $33.5 Clearance $33.5 Old Promo Pages: Notes from V-Cart system: ,,51.39,"11142112330,11142112458,11142111306"
11142111434,bju-press-spanish-2-home-school-kit-2nd-edition,1026,: ,,246.25,"11142112074,11142112202,11142111562"
11142111818,bju-press-spanish-2-student-activities-manual-2nd-edition,1027,Old data from V-Cart System: Web Special $17 Clearance $17 Old Promo Pages: Notes from V-Cart system: ,,26.94,"11142112074,11142112202,11142111562"
11142111562,bju-press-spanish-2-student-activities-manual-teachers-edition-2nd-edition,1028,Old data from V-Cart System: Web Special $19.5 Clearance $19.5 Old Promo Pages: Notes from V-Cart system: ,,29.72,"11142112074,11142112202,11142111818"
11142112330,bju-press-spanish-2-tests-tests-only-2nd-edition,1029,Old data from V-Cart System: Web Special $10.5 Clearance $10.5 Old Promo Pages: Notes from V-Cart system: ,,15.83,"11142112074,11142112202,11142111562"
11142112458,bju-press-spanish-2-tests-answer-key-2nd-edition,1030,Old data from V-Cart System: Web Special $6.5 Clearance $6.5 Old Promo Pages: Notes from V-Cart system: ,,11.39,"11142112074,11142112202,11142111562"
11142115018,bju-press-spelling-6-home-teachers-edition-2nd-ed,1045,Old data from V-Cart System: Web Special $22.5 Clearance $22.5 Old Promo Pages: Notes from V-Cart system: ,,60.56,"11142077066,11141952010,11142046154"
11142091082,bju-press-phonics-englishteaching-visuals-flip-chart-3rd-ed,1047,Old data from V-Cart System: Web Special $19.5 Clearance $19.5 Old Promo Pages: Notes from V-Cart system: ,,30.75,"11142091658,11142091466,11142573450"
11142115466,bju-press-the-composer-student-text,1054,Old data from V-Cart System: Web Special $15 Clearance $15 Old Promo Pages: Notes from V-Cart system: ,,20.83,"11142115594,11142583306,11142528138"
11142115594,bju-press-the-composer-teacher-resource-materials,1055,Old data from V-Cart System: Web Special $16.5 Clearance $16.5 Old Promo Pages: Notes from V-Cart system: ,,23.33,"11142115466,11142583306,11142383626"
11142119434,bju-press-vocabulary-level-f-12th-grade-student-worktext-3rd-edition,1070,Old data from V-Cart System: Web Special $13 Clearance $13 Old Promo Pages: Notes from V-Cart system: ,,20.83,"11142119754,11142115850,11142189386"
11142118602,bju-press-vocabulary-level-d-10th-grade-student-worktext-3rd-edition,1076,Old data from V-Cart System: Web Special $13 Clearance $13 Old Promo Pages: Notes from V-Cart system: ,,20.83,"11142118730,11142649482,11142119050"
11142118730,bju-press-vocabulary-level-d-10th-grade-t-e-3rd-edition,1077,Old data from V-Cart System: Web Special $15 Clearance $15 Old Promo Pages: Notes from V-Cart system: ,,21.94,"11142118602,11142115850,11142556746"
11142119050,bju-press-vocabulary-level-e-11th-grade-student-worktext-3rd-edition,1078,Old data from V-Cart System: Web Special $13 Clearance $13 Old Promo Pages: Notes from V-Cart system: ,,20.83,"11142119306,11142115850,11141942154"
11142119306,bju-press-vocabulary-level-e-11th-grade-t-e-3rd-edition,1079,Old data from V-Cart System: Web Special $15 Clearance $15 Old Promo Pages: Notes from V-Cart system: ,,21.94,"11142119050,11142115850,11142413322"
11142119754,bju-press-vocabulary-level-f-12th-grade-t-e-3rd-edition,1080,Old data from V-Cart System: Web Special $15 Clearance $15 Old Promo Pages: Notes from V-Cart system: ,,21.94,"11142119434,11142643850,11142650506"
11142121802,bju-press-world-history-tests-3rd-edition-answer-key,1084,Old data from V-Cart System: Web Special $6.5 Clearance $6.5 Old Promo Pages: Notes from V-Cart system: ,,11.39,"11142622282,11141941642,11142206090"
11142122442,bju-press-world-studies-student-text-7th-3rd-edition,1089,New edition loaded Jan. 2012 - LKR  ,,57.78,"11142121930,11142122250,11142122058"
11142122762,bju-press-world-studies-tests-3rd-edition,1091,Old data from V-Cart System: Web Special $10.5 Clearance $10.5 Old Promo Pages: Notes from V-Cart system: ,,15.83,"11142122442,11142122954,11142694794"
11142122954,bju-press-world-studies-tests-key-3rd-edition,1092,Old data from V-Cart System: Web Special $6.5 Clearance $6.5 Old Promo Pages: Notes from V-Cart system: ,,11.39,"11142122442,11142122762,11142622282"
11142128394,bju-press-writing-grammar-9-tests-3ed,1093,Old data from V-Cart System: Web Special $10.5 Clearance $10.5 Old Promo Pages: Notes from V-Cart system: ,,15.83,"11142127946,11142128266,11142128650"
11142128650,bju-press-writing-grammar-9-tests-answer-key-3rd-ed,1094,Old data from V-Cart System: Web Special $6.5 Clearance $6.5 Old Promo Pages: Notes from V-Cart system: ,,11.39,"11142127946,11142128266,11142128394"
11142125898,bju-press-writing-grammar-7-worktext-3rd-ed,1097,Old data from V-Cart System: Web Special $18.5 Clearance $18.5 Old Promo Pages: Notes from V-Cart system: ,,29.72,"11142125194,11142125706,11142125386"
11142125194,bju-press-writing-grammar-7-home-school-kit-3rd-ed,1098,Old data from V-Cart System: Web Special $80 Clearance $80 Old Promo Pages: Notes from V-Cart system: ,,107.65,"11142125898,11142125706,11142125386"
11142125386,bju-press-writing-grammar-7-tests-tests-only-3rd-ed,1099,Old data from V-Cart System: Web Special $10.5 Clearance $10.5 Old Promo Pages: Notes from V-Cart system: ,,15.38,"11142125898,11142126090,11142125706"
11142125706,bju-press-writing-grammar-7-tests-answer-key-3rd-ed,1100,Old data from V-Cart System: Web Special $6.5 Clearance $6.5 Old Promo Pages: Notes from V-Cart system: ,,11.39,"11142125898,11142126090,11142125386"
11142126090,bju-press-writing-grammar-7-br-teachers-edition-set-3rd-ed,1101,Old data from V-Cart System: Web Special $48.5 Clearance $48.5 Old Promo Pages: Notes from V-Cart system: ,,69.72,"11142125898,11142125386,11142125706"
11142126282,bju-press-writing-grammar-8-home-school-kit-3rd-ed,1102,Old data from V-Cart System: Web Special $80 Clearance $80 Old Promo Pages: Notes from V-Cart system: ,,107.65,"11142126410,11142126602,11142127306"
11142126410,bju-press-writing-grammar-8-student-worktext-3rd-edition,1103,"Updated ISBN April 11, 2012 ",,29.72,"11142126986,11142126282,11142126602"
11142126602,bju-press-writing-grammar-8-teachers-edition-3rd-ed,1104,Old data from V-Cart System: Web Special $48.5 Clearance $48.5 Old Promo Pages: Notes from V-Cart system: ,,69.72,"11142126410,11142127306,11142126986"
11142127306,bju-press-writing-grammar-8-tests-3rd-ed,1105,Old data from V-Cart System: Web Special $10.5 Clearance $10.5 Old Promo Pages: Notes from V-Cart system: ,,15.83,"11142126410,11142126602,11142126986"
11142126986,bju-press-writing-grammar-8-tests-answer-key-3rd-ed,1106,Old data from V-Cart System: Web Special $6.5 Clearance $6.5 Old Promo Pages: Notes from V-Cart system: ,,11.39,"11142126410,11142126282,11142306186"
11142127946,bju-press-writing-grammar-9-student-worktext-3rd-ed,1107,Old data from V-Cart System: Web Special $18.5 Clearance $18.5 Old Promo Pages: Notes from V-Cart system: ,,29.72,"11142128266,11142128650,11142127562"
11142128266,bju-press-writing-grammar-9-teachers-edition-3rd-ed,1108,Old data from V-Cart System: Web Special $48.50 Clearance $48.50 Old Promo Pages: Notes from V-Cart system: ,,69.72,"11142127946,11142128394,11142128650"
11142124426,bju-press-writing-grammar-12-home-school-kit-3rd-edition,1117,,,107.65,"11142125002,11142124810,11142124682"
11142127562,bju-press-writing-grammar-9-home-school-kit,1122,ISBN at STL :9780012108109  ,,107.65,"11142192842,11142128650,11141961738"
11142133002,body-clutter,1123,Old data from V-Cart System: Web Special $12.97 Clearance $12.97 Old Promo Pages: Notes from V-Cart system: ,,14.87,"11142529098,11142393226,11142163402"
11142133514,book-of-greek-myths-daulaires,1124,Old data from V-Cart System: Web Special $19.95 Clearance $19.95 Old Promo Pages: Notes from V-Cart system: ,Ingri D'Aulaire and Edgar Parin D'Aulaire,16.27,"11142169290,11142169034,11142148746"
11142134346,boyhood-and-beyond-br-practical-wisdom-for-becoming-a-man,1125,Old data from V-Cart System: Web Special $9.87 Clearance $9.87 Old Promo Pages: Notes from V-Cart system: ,,9.87,"11142163530,11142626506,11142366218"
11142134858,bread-of-life-new-testament-study-guide,1138,"Updated price, pic and description 03-2017 LKR",Joe Douthitt,19.97,"11141938122,11142626506,11142528138"
11142135306,bread-of-life-the-gospels-study-guide,1140,"updated price and description 03-17 <g class=""gr_ gr_31 gr-alert gr_spell gr_run_anim gr_inline_cards ContextualSpelling ins-del multiReplace"" id=""31"" data-gr-id=""31"">lkr</g>",,9.97,"11142190666,11142234250,11142261386"
11141936906,alpha-omega-lifepac-british-literature,1145,Old data from V-Cart System: Web Special $34.28 Clearance $34.28 Old Promo Pages: Notes from V-Cart system: ,,44.96,"11141961098,11142374154,11141974410"
11142136970,bugs-activity-fun-kit,1148,Old data from V-Cart System: Web Special $10 Clearance $12.25 Old Promo Pages:xyxyOverstock xyxyChristmas Notes from V-Cart system: June 08 web special   $9.97 - reg. sell of $12.95,,12.25,"11142244618,11142207114"
11142137098,building-a-personal-model-for-success,1149,Old data from V-Cart System: Web Special $9.94 Clearance $9.94 Old Promo Pages: Notes from V-Cart system: ,,9.97,"11142643850,11142205898,11142506634"
11142137354,building-bots-designing-and-building-warrior-robots,1150,Added back to OMS. 01/03/12 ,,24.27,"11142023178,11142576010,11142134346"
11142138570,building-spelling-skills-book-4-answer-key-2nd-edition,1151,Old data from V-Cart System: Web Special $2.76 Clearance $2.76 Old Promo Pages: Notes from V-Cart system: ,,4.87,"11142140362,11142340618,11142239498"
11142138314,building-spelling-skills-book-3-answer-key-2nd-edition,1153,I over-rode the information from the 1st edtion - LKR   ,,4.87,"11142140234,11142140362,11142271626"
11142139018,building-spelling-skills-book-5-answer-key-2nd-edition,1154,"Old data from V-Cart System: Web Special $2.76 Clearance $2.76 Old Promo Pages: Notes from V-Cart system: <h1 id=""search-header""> </h1>
 ",,4.87,"11142140554,11142142346,11142261002"
11142139146,building-spelling-skills-book-6-answer-key-2nd-edition,1155,Old data from V-Cart System: Web Special $2.76 Clearance $2.76 Old Promo Pages: Notes from V-Cart system: ,,4.87,"11142140810,11142535882,11142140554"
11142139722,building-spelling-skills-student-workbook-1-2nd-edition,1158,Old data from V-Cart System: Web Special $6.97 Clearance $6.97 Old Promo Pages: Notes from V-Cart system: ,,9.97,"11142140362,11142140810,11141933322"
11142140234,building-spelling-skills-student-workbook-3-2nd-edition,1160,Updated to 2nd edition Aug. 2011  LKR  ,,9.97,"11142336202,11142138314,11142216970"
11142140362,building-spelling-skills-student-workbook-4-2nd-edition,1161,Updated from old product. -LKR  ,,9.97,"11142138570,11141935178,11141922314"
11142140554,building-spelling-skills-student-workbook-5-2nd-editon,1162,Old data from V-Cart System: Web Special $6.97 Clearance $6.97 Old Promo Pages: Notes from V-Cart system: ,,9.97,"11142139018,11142665226,11142521354"
11142140810,building-spelling-skills-student-workbook-6-2nd-edition,1163,Old data from V-Cart System: Web Special $6.97 Clearance $6.97 Old Promo Pages: Notes from V-Cart system: ,,9.97,"11142537162,11142139146,11141928522"
11142141642,bully-for-you-teddy-roosevelt,1172,Added back to OMS 1/3/12 ,,5.47,"11142208458,11141915018,11142553354"
11142142474,business-math-solution-guide-lfbc,1173,,,28,"11142142346,11142261194,11141974602"
11142142346,business-math-set-lfbc,1174,Old data from V-Cart System: Web Special $38 Clearance $38 Old Promo Pages: Notes from V-Cart system: ,,40,"11142142474,11142055434,11142161034"
11142142730,busy-bible-original,1175,,Judy Starks,44.93,"11142601802,11142248138,11142029130"
11142142986,butterflies-coloring-book,1176,Old data from V-Cart System: Web Special $2.67 Clearance $3.25 Old Promo Pages:xyxyOverstock Notes from V-Cart system: ,,4.27,"11142291978,11142532362,11142304906"
11142143114,caddie-woodlawn,1178,Old data from V-Cart System: Web Special $5.95 Clearance $5.95 Old Promo Pages: Notes from V-Cart system: ,Carol Ryrie Brink,7.97,"11142379466,11142134346,11142410314"
11142496330,saxon-calculus-2nd-edition-solutions-manual,1185,,,48.15,"11142496842,11142472138,11142381578"
11142143818,call-it-courage,1186,Old data from V-Cart System: Web Special $4.67 Clearance $4.67 Old Promo Pages: Notes from V-Cart system: ,,4.97,"11142593162,11142538314,11142522058"
11142145098,canterbury-tales-e,1187,Old data from V-Cart System: Web Special $8.97 Clearance $8.97 Old Promo Pages: Notes from V-Cart system: ,Geoffrey Chaucer,9.97,"11142281354,11142203914,11142582346"
11142145738,carry-on-mr-bowditch,1193,Old data from V-Cart System: Web Special $6.47 Clearance $6.47 Old Promo Pages: Notes from V-Cart system: ,,6.47,"11142298954,11142369930,11142380106"
11142146570,cathedral,1200,Old data from V-Cart System: Web Special $8.95 Clearance $8.95 Old Promo Pages: Notes from V-Cart system: ,David Macauley,8.95,"11142589514,11142576010"
11142146826,chanticleer-and-the-fox,1201,Added back to OMS 1/3/12 ,,6.87,"11142578890,11142323082,11141935498"
11142147146,charlotte-mason-companion,1202,Old data from V-Cart System: Web Special $15.47 Clearance $15.47 Old Promo Pages: Notes from V-Cart system: ,Karen Andreola,17.97,"11142703306,11142411466,11142650890"
11142148362,childrens-homer,1205,Old data from V-Cart System: Web Special $8.94 Clearance $8.94 Old Promo Pages: Notes from V-Cart system: ,,8.97,"11142300810,11142133514,11142311306"
11142149130,choreganizers-the-visual-way-to-organize-household-chores,1213,We sold this in the store until Noble Publishing quit supplying it and would not return any phone calls.  STL now carries it with the publisher listed as Steward Ship Publishing.  We carry 2 other products from this company so I am picking it back up.  STL gives us a 40% discount.  ,Jennifer Steward,16.47,"11142133002,11142387658,11142129674"
11142149386,christian-kids-explore-biology-grades-3-6,1214," Old data from V-Cart System: Web Special $20 Clearance $24.87 Old Promo Pages: Notes from V-Cart system: Sept. 2005 Web Special (Body month) August 2006 web special July 2007 web special (way overstocked)  
 Overstock in Sept of 08!!   Ran for $22.00   
",,32.94,"11142149514,11142424842,11142023178"
11142149514,christian-kids-explore-chemistry-2nd-edition-grades-4-8,1215,"Old data from V-Cart System: Web Special $20 Clearance $24.87 Old Promo Pages: Notes from V-Cart system: August 06 web special July 2007 web special way overstocked!  
Overstocked again Sept. 08!  Ran for $21.00  
Updated to 2nd edition.  Now includes a cd.   
",,36.97,"11142149386,11142621386,11142192714"
11142150282,christian-liberty-nature-reader-book-2,1216,Old data from V-Cart System: Web Special $5.5 Clearance $5.5 Old Promo Pages: Notes from V-Cart system ,,7.94,"11142150154,11142150986,11142131210"
11142150154,christian-liberty-nature-reader-book-1,1217,,,7.94,"11142150282,11142150730,11142150986"
11142150410,christian-liberty-nature-reader-book-3,1218,Old data from V-Cart System: Web Special $5.5 Clearance $5.5 Old Promo Pages: Notes from V-Cart system: ,,7.94,"11142150154,11142150986,11142570954"
11142150474,christian-liberty-nature-reader-book-4,1219,Old data from V-Cart System: Web Special $5.5 Clearance $5.5 Old Promo Pages: Notes from V-Cart system: ,,7.94,"11142150154,11142150986,11142566282"
