Unique Merchant SKU,MPN/ISBN,UPC or EAN,Brand / Manufacturer,Product Name,Product URL,Current Price,Original Price,Category ID,Product Description,Image URL,Product Type,Condition,Stock Availability,Shipping Weight,Zip Code,Bundle,Related Products,
120,9781591413509,,,Saxon Math 87 3rd Edition  Kit,https://shop.rocksolidinc.com/saxon-math-87-3rd-edition--kit-p120.aspx?utm_medium=cse&utm_source=shoppingcom,104.94,116.6,,"After you read this thorough description of Saxon Math 87, and nbsp; and find you and your student will need more help, please be sure to check out these popular Saxon Math helps - D.I.V.E. Instructional CD for Saxon 87, 3rd edition and nbsp; - a thorough explanation of each new concept presented in each chapter, with scripture references. Saxon Teacher CD for Saxon 87, 3rd edition - a thorough explanation of every problem in every lesson. Saxon Math 8/7 is made up of five instructional components:(1) . . .",http://cdn.nexternal.com/rocksolid/images/10-03508.jpg,"Math, Saxon Math K   12, Saxon Math: Middle Grades 4 8",New,Yes,4.19,32218,No,"2198, 2307, 3962",1
121,9781565771239,,,"Saxon Math Algebra 1 Kit, 3rd Edition",https://shop.rocksolidinc.com/saxon-math-algebra-1-kit-3rd-edition-p121.aspx?utm_medium=cse&utm_source=shoppingcom,81.9,91,,"After you read this thorough description of the Saxon Algebra 1 kit, and nbsp; and find you and your student will need more help, please be sure to check out these popular Saxon Math helps - D.I.V.E. Instructional CD for Saxon Algebra 1, 3rd edition and nbsp; - a thorough explanation of each new concept presented in each chapter, with scripture references. Saxon Teacher CD for Saxon Algebra 1, 3rd edition - a thorough explanation of every problem in every lesson.This series is ideal for the . . .",http://cdn.nexternal.com/rocksolid/images/10-00692.jpg,"Math, Saxon Math K   12, Saxon Math: Upper Grades 9 12",New,Yes,4.16,32218,No,"3306, 2315, 2170",1
122,9781565774995,,,"Saxon Math Algebra 1/2 Kit, 3rd Edition",https://shop.rocksolidinc.com/saxon-math-algebra-12-kit-3rd-edition-p122.aspx?utm_medium=cse&utm_source=shoppingcom,81.9,91,," After you read this thorough description of the Saxon Algebra 1/2 kit, and nbsp; and find you and your student will need more help, please be sure to check out these popular Saxon Math helps - D.I.V.E. Instructional CD for Saxon Algebra 1/2, 3rd edition and nbsp; - a thorough explanation of each new concept presented in each chapter, with scripture references. Saxon Teacher CD for Saxon Algebra 1/2, 3rd edition - a thorough explanation of every problem in every lesson.This series is ideal . . .",http://cdn.nexternal.com/rocksolid/images/10-13012.jpg,"Math, Saxon Math K   12, Saxon Math: Middle Grades 4 8",New,Yes,3.44,32218,No,"2207, 1296, 2280",1
123,9781565770171,,,Saxon Math Kindergarten Kit,https://shop.rocksolidinc.com/saxon-math-kindergarten-kit-p123.aspx?utm_medium=cse&utm_source=shoppingcom,75.33,83.7,,"Kindergartners will develop skills including oral counting; recognizing and sequencing numbers; identifying ordinal position; acting out addition and subtraction stories; counting with one-to-one correspondence; sorting; patterning; graphing real objects and pictures; identifying and counting pennies, nickels, and dimes; identifying one half; identifying shapes; covering and replicating geometric designs; measuring using nonstandard units of measure; telling time to the hour; and using a calendar. . . .",http://cdn.nexternal.com/rocksolid/images/10-00636.jpg,"Math, Saxon Math K   12, Saxon Math: Primary Grades K 3",New,Yes,3.63,32218,No,"7492, 2309, 911",1
126,9780310208068,,,Spiritual Lives of the Great Composers,https://shop.rocksolidinc.com/spiritual-lives-of-the-great-composers-p126.aspx?utm_medium=cse&utm_source=shoppingcom,13.97,15.99,,"Giving detailed information of the faith behind the music, this impressive book tells of the lives of twelve great composers. Handel, Bach, Mozart, Beethoven, Mendelssohn, Brahms, Dvorak, Stravinsky, Messiaen . . . Men of genius as different as their music - but all inspired by deep spiritual convictions. Peter Kavanaugh uncovers the spirituality of twenty of music's timeless giants, revealing legacies of the soul as diverse as the masterpieces they created. Warmly written, beautifully illustrated . . .",http://cdn.nexternal.com/rocksolid/images/10-08068.jpg,"Bible  Devotions, Devotions",New,Yes,1,32218,No,"178, 1525, 1531",1
127,9781930367432,9781930367432,,Streams Of Civilization Volume I Text,https://shop.rocksolidinc.com/streams-of-civilization-volume-i-text-p127.aspx?utm_medium=cse&utm_source=shoppingcom,24.47,28.5,,This hard bound book provides a totally comprehensive overview of Ancient history (Creation through 1620s) within a Christian perspective. Contains beautiful illustrations and maps. It is not only unique because it uses the Biblical method of historical interpretation but also because it is chronologically presented from Creation to the New World.ISBN: and nbsp; 9781930367432 ,http://cdn.nexternal.com/rocksolid/images/10-17026.jpg,"History Social Studies, World History",New,Yes,2.56,32218,No,"2462, 128, 2457",1
128,9781930367463,,,Streams Of Civilization Volume II Text,https://shop.rocksolidinc.com/streams-of-civilization-volume-ii-text-p128.aspx?utm_medium=cse&utm_source=shoppingcom,23.47,27,,"From the beginning of European exploration, to the space age (1600-1996), this new addition to the Christian perspective of world history provides questions, word lists, time lines and projects at the end of each engaging chapter. Hardback, 437 pages. 10th and up.",http://cdn.nexternal.com/rocksolid/images/10-17215.jpg,"History Social Studies, World History",New,Yes,2.81,32218,No,"127, 2461, 2459",1
133,9780760924037,,,Test Ready  Language Arts 3,https://shop.rocksolidinc.com/test-ready--language-arts-3-p133.aspx?utm_medium=cse&utm_source=shoppingcom,10.5,10.5,,"Whether you use this book before testing to review concepts or in the beginning of the year to identify known skills, this book is a great resource TEST READY Language Arts covers three areas- Spelling cloze items and spotting misspelled words Language mechanics, expression, and use of resources Rubric-scored writing students write narrative, expository, or descriptive passages Student Book contains- Optional pretest Ten practice lessons Timed . . .",http://cdn.nexternal.com/rocksolid/images/10-66235.jpg,"MORE  Much more, Testing  Critical Thinking, Test Preparation",New,Yes,0.56,32218,No,"3901, 3651, 3495",1
135,9780760924068,,,Test Ready  Language Arts 6,https://shop.rocksolidinc.com/test-ready--language-arts-6-p135.aspx?utm_medium=cse&utm_source=shoppingcom,10.5,10.5,,"Whether you use this book before testing to review concepts or in the beginning of the year to identify known skills, this book is a great resource TEST READY Language Arts covers three areas- Spelling cloze items and spotting misspelled words Language mechanics, expression, and use of resources Rubric-scored writing students write narrative, expository, or descriptive passages Student Book contains- Optional pretest Ten practice lessons Timed . . .",http://cdn.nexternal.com/rocksolid/images/10-66241.jpg,"MORE  Much more, Testing  Critical Thinking, Test Preparation",New,Yes,0.56,32218,No,"159, 4003, 143",1
140,9780760929094,,,Test Ready  Math 3,https://shop.rocksolidinc.com/test-ready--math-3-p140.aspx?utm_medium=cse&utm_source=shoppingcom,10.5,10.5,,"Whether you use this book before testing to review concepts or in the beginning of the year to identify known skills, this book is a great resourceIn TEST READY Mathematics, students review and practice- Number facts and computation Problem solving with standards-based strategies Reasoning problems requiring open-ended, grid, or graph responses  and nbsp;Student Books contain- Pretest Six single-skill practice lessons Six mixed-skill practice lessons Practice post test Detachable answers . . .",http://cdn.nexternal.com/rocksolid/images/10-69043.jpg,"MORE  Much more, Testing  Critical Thinking, Test Preparation",New,Yes,0.44,32218,No,"3272, 4218, 4195",1
141,9780760929100,,,Test Ready  Math 4,https://shop.rocksolidinc.com/test-ready--math-4-p141.aspx?utm_medium=cse&utm_source=shoppingcom,10.5,10.5,,"Whether you use this book before testing to review concepts or in the beginning of the year to identify known skills, this book is a great resourceIn TEST READY Mathematics, students review and practice- Number facts and computation Problem solving with standards-based strategies Reasoning problems requiring open-ended, grid, or graph responses  and nbsp;Student Books contain- Pretest Six single-skill practice lessons Six mixed-skill practice lessons Practice post test Detachable answers . . .",http://cdn.nexternal.com/rocksolid/images/10-69044.jpg,"MORE  Much more, Testing  Critical Thinking, Test Preparation",New,Yes,0.44,32218,No,"2559, 533, 3876",1
142,9780760929117,,,Test Ready  Math 5,https://shop.rocksolidinc.com/test-ready--math-5-p142.aspx?utm_medium=cse&utm_source=shoppingcom,10.5,10.5,,"Whether you use this book before testing to review concepts or in the beginning of the year to identify known skills, this book is a great resourceIn TEST READY Mathematics, students review and practice- Number facts and computation Problem solving with standards-based strategies Reasoning problems requiring open-ended, grid, or graph responses  and nbsp;Student Books contain- Pretest Six single-skill practice lessons Six mixed-skill practice lessons Practice post test Detachable answers . . .",http://cdn.nexternal.com/rocksolid/images/10-69045.jpg,"MORE  Much more, Testing  Critical Thinking, Test Preparation",New,Yes,0.44,32218,No,"3714, 4370, 2502",1
143,9780760929124,,,Test Ready  Math 6,https://shop.rocksolidinc.com/test-ready--math-6-p143.aspx?utm_medium=cse&utm_source=shoppingcom,10.5,10.5,,"Whether you use this book before testing to review concepts or in the beginning of the year to identify known skills, this book is a great resourceIn TEST READY Mathematics, students review and practice- Number facts and computation Problem solving with standards-based strategies Reasoning problems requiring open-ended, grid, or graph responses  and nbsp;Student Books contain- Pretest Six single-skill practice lessons Six mixed-skill practice lessons Practice post test Detachable answers . . .",http://cdn.nexternal.com/rocksolid/images/10-69046.jpg,"MORE  Much more, Testing  Critical Thinking, Test Preparation",New,Yes,0.44,32218,No,"191, 165, 2260",1
145,9780760929148,,,Test Ready  Math 8,https://shop.rocksolidinc.com/test-ready--math-8-p145.aspx?utm_medium=cse&utm_source=shoppingcom,10.5,10.5,,"Whether you use this book before testing to review concepts or in the beginning of the year to identify known skills, this book is a great resourceIn TEST READY Mathematics, students review and practice- Number facts and computation Problem solving with standards-based strategies Reasoning problems requiring open-ended, grid, or graph responses  and nbsp;Student Books contain- Pretest Six single-skill practice lessons Six mixed-skill practice lessons Practice post test Detachable answers . . .",http://cdn.nexternal.com/rocksolid/images/10-69048.jpg,"MORE  Much more, Testing  Critical Thinking, Test Preparation",New,Yes,0.25,32218,No,"2616, 3751, 3983",1
148,9780760929971,,,Test Ready  Reading  Vocabulary 3,https://shop.rocksolidinc.com/test-ready--reading--vocabulary-3-p148.aspx?utm_medium=cse&utm_source=shoppingcom,10.5,10.5,,"Whether you use this book before testing to review concepts or in the beginning of the year to identify known skills, this book is a great resource TEST READY Reading and Vocabulary series features- Nonfiction and fiction style page readings Vocabulary items in isolation Selected-response comprehension questions  and nbsp;Student Books contain- Timed pretest two short and one long reading passage 12 practice lessons Word skills items (Books 1-3) Timed practice post test  and nbsp;Concepts . . .",http://cdn.nexternal.com/rocksolid/images/10-69903.jpg,"MORE  Much more, Testing  Critical Thinking, Test Preparation",New,Yes,0.31,32218,No,"2030, 221, 1847",1
150,9780760929995,,,Test Ready  Reading  Vocabulary 5,https://shop.rocksolidinc.com/test-ready--reading--vocabulary-5-p150.aspx?utm_medium=cse&utm_source=shoppingcom,10.5,10.5,,"Whether you use this book before testing to review concepts or in the beginning of the year to identify known skills, this book is a great resource TEST READY Reading and Vocabulary series features- Nonfiction and fiction style page readings Vocabulary items in isolation Selected-response comprehension questions  and nbsp;Student Books contain- Timed pretest two short and one long reading passage 12 practice lessons Word skills items (Books 1-3) Timed practice post test  and nbsp;Concepts . . .",http://cdn.nexternal.com/rocksolid/images/10-69905.jpg,"MORE  Much more, Testing  Critical Thinking, Test Preparation",New,Yes,0.31,32218,No,"4024, 4221, 1452",1
152,9780760930014,,,Test Ready  Reading  Vocabulary 7,https://shop.rocksolidinc.com/test-ready--reading--vocabulary-7-p152.aspx?utm_medium=cse&utm_source=shoppingcom,10.5,10.5,,"Whether you use this book before testing to review concepts or in the beginning of the year to identify known skills, this book is a great resource TEST READY Reading and Vocabulary series features- Nonfiction and fiction style page readings Vocabulary items in isolation Selected-response comprehension questions  and nbsp;Student Books contain- Timed pretest two short and one long reading passage 12 practice lessons Word skills items (Books 1-3) Timed practice post test  and nbsp;Concepts . . .",http://cdn.nexternal.com/rocksolid/images/10-69907.jpg,"MORE  Much more, Testing  Critical Thinking, Test Preparation",New,Yes,0.31,32218,No,"3680, 3681, 2757",1
